asof,year,n_per_sector,pick,ticker,name,sector,score,mcap,ret,basket_ret,pool_ret,basket_pctile,basket_p,days_held,partial_window,excess_vs_pool
2023-01-01,2023,20,42,AN,AUTONATION INC,Consumer Disc,88.6,5.319113369599999,39.96272134203169,19.1162750734,14.0877088729,96.15,0.0385,,,25.87501246913169
2023-01-01,2023,20,43,KLIC,KULICKE & SOFFA INDUSTRIES INC,Technology,88.1,2.382139280664,25.467949638565756,19.1162750734,14.0877088729,96.15,0.0385,,,11.380240765665755
2023-01-01,2023,20,44,BLDR,BUILDERS FIRSTSOURCE INC,Consumer Disc,87.6,9.548759675519998,157.30579531442666,19.1162750734,14.0877088729,96.15,0.0385,,,143.21808644152665
2023-01-01,2023,20,45,MOS,MOSAIC CO,Materials,87.5,13.449341324033998,-16.39452165767955,19.1162750734,14.0877088729,96.15,0.0385,,,-30.48223053057955
2023-01-01,2023,20,46,ETD,ETHAN ALLEN INTERIORS INC,Consumer Disc,87.3,0.45501153642,28.67806807420199,19.1162750734,14.0877088729,96.15,0.0385,,,14.590359201301988
2023-01-01,2023,20,47,DTE,DTE ENERGY CO,Utilities,87.2,20.20341482148,-2.813578826237051,19.1162750734,14.0877088729,96.15,0.0385,,,-16.90128769913705
2023-01-01,2023,20,48,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,Industrials,87.2,15.870830712704,23.87422165625532,19.1162750734,14.0877088729,96.15,0.0385,,,9.786512783355318
2023-01-01,2023,20,49,WSM,WILLIAMS SONOMA INC,Consumer Disc,86.8,3.574138773712,80.28384116814425,19.1162750734,14.0877088729,96.15,0.0385,,,66.19613229524425
2023-01-01,2023,20,50,AMN,AMN HEALTHCARE SERVICES INC,Industrials,86.7,4.455798369019999,-27.17370161447189,19.1162750734,14.0877088729,96.15,0.0385,,,-41.26141048737189
2023-01-01,2023,20,51,PFSI,PENNYMAC FINANCIAL SERVICES INC,Financials,86.4,2.715514429908,57.81785990926191,19.1162750734,14.0877088729,96.15,0.0385,,,43.73015103636191
2023-01-01,2023,20,52,MPC,MARATHON PETROLEUM CORP,Energy,86.3,50.472428409935,30.51209434049864,19.1162750734,14.0877088729,96.15,0.0385,,,16.42438546759864
2023-01-01,2023,20,53,RSG,REPUBLIC SERVICES INC,Utilities,86.3,39.10479982906399,29.632562687375263,19.1162750734,14.0877088729,96.15,0.0385,,,15.544853814475262
2023-01-01,2023,20,54,SM,SM ENERGY CO,Energy,86.3,3.902826730018,13.154831199068685,19.1162750734,14.0877088729,96.15,0.0385,,,-0.9328776738313156
2023-01-01,2023,20,55,AIV,APARTMENT INVESTMENT & MANAGEMENT CO,Real Estate,86.2,0.3810516658269999,9.988062077198556,19.1162750734,14.0877088729,96.15,0.0385,,,-4.099646795701444
2023-01-01,2023,20,56,MMI,MARCUS & MILLICHAP INC,Real Estate,86.0,1.276039911045,29.708468301712188,19.1162750734,14.0877088729,96.15,0.0385,,,15.620759428812187
2023-01-01,2023,20,57,BHF,BRIGHTHOUSE FINANCIAL INC,Financials,85.9,3.54427936011,3.2182562902282053,19.1162750734,14.0877088729,96.15,0.0385,,,-10.869452582671794
2023-01-01,2023,20,58,ZEUS,OLYMPIC STEEL INC,Industrials,85.9,0.358628668904,100.60828005710384,19.1162750734,14.0877088729,96.15,0.0385,,,86.52057118420385
2023-01-01,2023,20,59,ARCB,ARCBEST CORP,Industrials,85.8,1.67877808576,72.44298347684432,19.1162750734,14.0877088729,96.15,0.0385,,,58.355274603944316
2023-01-01,2023,20,60,TOL,TOLL BROTHERS INC,Industrials,85.5,5.339920302,108.63019947746028,19.1162750734,14.0877088729,96.15,0.0385,,,94.54249060456029
2023-01-01,2023,20,61,LYB,LYONDELLBASELL INDUSTRIES NV,Materials,85.4,21.365847171295,20.67819858264119,19.1162750734,14.0877088729,96.15,0.0385,,,6.59048970974119
2023-01-01,2023,20,62,BLMN,BLOOMIN' BRANDS INC,Consumer Disc,85.3,1.529277484836,45.553705723635105,19.1162750734,14.0877088729,96.15,0.0385,,,31.465996850735102
2023-01-01,2023,20,63,LUMN,LUMEN TECHNOLOGIES INC,Communication Svcs,85.1,5.40052244046,-64.94252873563218,19.1162750734,14.0877088729,96.15,0.0385,,,-79.03023760853218
2023-01-01,2023,20,64,FLGT,FULGENT GENETICS INC,Healthcare,84.9,0.8766651885600001,-2.9214237743452,19.1162750734,14.0877088729,96.15,0.0385,,,-17.0091326472452
2023-01-01,2023,20,65,UCTT,ULTRA CLEAN HOLDINGS INC,Technology,84.8,1.5082136823,2.986425339366527,19.1162750734,14.0877088729,96.15,0.0385,,,-11.101283533533474
2023-01-01,2023,20,66,GPI,GROUP 1 AUTOMOTIVE INC,Consumer Disc,84.6,2.569988061732,70.19726652256055,19.1162750734,14.0877088729,96.15,0.0385,,,56.10955764966055
2023-01-01,2023,20,67,V,VISA INC,Financials,84.6,94.753902650746,26.30786526870483,19.1162750734,14.0877088729,96.15,0.0385,,,12.22015639580483
2023-01-01,2023,20,68,VRTV,VERITIV CORP,Industrials,84.3,1.617618827516,,19.1162750734,14.0877088729,96.15,0.0385,,,
2023-01-01,2023,20,69,THC,TENET HEALTHCARE CORP,Healthcare,84.2,5.275330244939999,54.88829678212747,19.1162750734,14.0877088729,96.15,0.0385,,,40.80058790922747
2023-01-01,2023,20,70,EXEL,EXELIXIS INC,Healthcare,84.1,5.173885144719999,49.5635910224439,19.1162750734,14.0877088729,96.15,0.0385,,,35.4758821495439
2023-01-01,2023,20,71,RGP,RESOURCES CONNECTION INC,Technology,84.1,0.508794229575,-20.099502487562184,19.1162750734,14.0877088729,96.15,0.0385,,,-34.187211360462186
2023-01-01,2023,20,72,PRG,PROG HOLDINGS INC,Industrials,84.1,0.8095281151999999,83.00370828182942,19.1162750734,14.0877088729,96.15,0.0385,,,68.91599940892942
2023-01-01,2023,20,73,ABCL,ABCELLERA BIOLOGICS INC,Healthcare,84.0,2.8981973255100004,-43.632773938795665,19.1162750734,14.0877088729,96.15,0.0385,,,-57.72048281169567
2023-01-01,2023,20,74,KFY,KORN FERRY,Industrials,84.0,2.46108027545,19.145017241010052,19.1162750734,14.0877088729,96.15,0.0385,,,5.057308368110052
2023-01-01,2023,20,75,MX,MAGNACHIP SEMICONDUCTOR CORP,Technology,83.8,0.41480561628,-20.127795527156557,19.1162750734,14.0877088729,96.15,0.0385,,,-34.21550440005656
2023-01-01,2023,20,76,AAWW,ATLAS AIR WORLDWIDE HOLDINGS INC,Industrials,83.7,2.8591111584,,19.1162750734,14.0877088729,96.15,0.0385,,,
2023-01-01,2023,20,77,EBIXQ,EBIX INC,Technology,83.7,0.6168418240400001,,19.1162750734,14.0877088729,96.15,0.0385,,,
2023-01-01,2023,20,78,ENVA,ENOVA INTERNATIONAL INC,Financials,83.4,1.20711732225,44.27938493614805,19.1162750734,14.0877088729,96.15,0.0385,,,30.191676063248046
2023-01-01,2023,20,79,CIO,CITY OFFICE REIT INC,Real Estate,83.1,0.263613456579,-19.496760584601468,19.1162750734,14.0877088729,96.15,0.0385,,,-33.58446945750147
2023-01-01,2023,20,80,RHI,ROBERT HALF INC,Industrials,83.0,6.731357671976,22.14986863525734,19.1162750734,14.0877088729,96.15,0.0385,,,8.062159762357341
2023-01-01,2023,20,81,CMCSA,COMCAST CORP,Communication Svcs,83.0,59.261776549725006,29.054830287206254,19.1162750734,14.0877088729,96.15,0.0385,,,14.967121414306254
2023-01-01,2023,20,82,CHS,CHICO'S FAS INC,Consumer Disc,83.0,0.6153410445599999,54.06504065040651,19.1162750734,14.0877088729,96.15,0.0385,,,39.97733177750651
2023-01-01,2023,20,83,SITC,SITE CENTERS CORP,Real Estate,82.9,0.934416688628,5.1171253127132,19.1162750734,14.0877088729,96.15,0.0385,,,-8.9705835601868
2023-01-01,2023,20,84,LPX,LOUISIANA-PACIFIC CORP,Materials,82.9,4.030933566465,21.567685822528148,19.1162750734,14.0877088729,96.15,0.0385,,,7.479976949628147
2023-01-01,2023,20,85,SIG,SIGNET JEWELERS LTD,Consumer Disc,82.8,2.932332299616,59.65197719102515,19.1162750734,14.0877088729,96.15,0.0385,,,45.56426831812515
2023-01-01,2023,20,86,VSH,VISHAY INTERTECHNOLOGY INC,Technology,82.8,2.63991933942,12.97069051167412,19.1162750734,14.0877088729,96.15,0.0385,,,-1.117018361225881
2023-01-01,2023,20,87,BZH,BEAZER HOMES USA INC,Industrials,82.8,0.39403056088,164.81191222570533,19.1162750734,14.0877088729,96.15,0.0385,,,150.72420335280532
2023-01-01,2023,20,88,DVA,DAVITA INC,Healthcare,82.8,6.727767,40.2973081558859,19.1162750734,14.0877088729,96.15,0.0385,,,26.2095992829859
2023-01-01,2023,20,89,MUSA,MURPHY USA INC,Consumer Disc,82.7,6.2023472710259995,28.190286070240766,19.1162750734,14.0877088729,96.15,0.0385,,,14.102577197340766
2023-01-01,2023,20,90,CF,CF INDUSTRIES HOLDINGS INC,Materials,82.6,15.373798699606,-4.733161481330228,19.1162750734,14.0877088729,96.15,0.0385,,,-18.82087035423023
2023-01-01,2023,20,91,BRT,BRT APARTMENTS CORP,Real Estate,82.4,0.301263600594,-0.0754432289702067,19.1162750734,14.0877088729,96.15,0.0385,,,-14.163152101870207
2023-01-01,2023,20,92,STLD,STEEL DYNAMICS INC,Materials,82.4,16.328843322636,22.73880693303514,19.1162750734,14.0877088729,96.15,0.0385,,,8.651098060135139
2023-01-01,2023,20,93,NXPI,NXP SEMICONDUCTORS NV,Technology,82.4,38.390311535576,48.348273348273366,19.1162750734,14.0877088729,96.15,0.0385,,,34.260564475373364
2023-01-01,2023,20,94,FE,FIRSTENERGY CORP,Utilities,82.3,20.543664049544997,-8.861428849739772,19.1162750734,14.0877088729,96.15,0.0385,,,-22.949137722639772
2023-01-01,2023,20,95,NTAP,NETAPP INC,Technology,82.3,11.934787763591,51.140653505048505,19.1162750734,14.0877088729,96.15,0.0385,,,37.0529446321485
2023-01-01,2023,20,96,USNA,USANA HEALTH SCIENCES INC,Healthcare,82.2,1.0217745748,0.7518796992481258,19.1162750734,14.0877088729,96.15,0.0385,,,-13.335829173651874
2023-01-01,2023,20,97,COF,CAPITAL ONE FINANCIAL CORP,Financials,82.2,33.279153396964,44.31050500648033,19.1162750734,14.0877088729,96.15,0.0385,,,30.222796133580324
2023-01-01,2023,20,98,GDEN,GOLDEN ENTERTAINMENT INC,Consumer Disc,82.2,0.937485167656,12.271953296035033,19.1162750734,14.0877088729,96.15,0.0385,,,-1.8157555768649676
2023-01-01,2023,20,99,TWI,TITAN INTERNATIONAL INC,Materials,82.2,0.96276948252,-2.8720626631853707,19.1162750734,14.0877088729,96.15,0.0385,,,-16.95977153608537
2023-01-01,2023,20,100,HDSN,HUDSON TECHNOLOGIES INC,Industrials,82.1,0.4561682294399999,33.300395256917014,19.1162750734,14.0877088729,96.15,0.0385,,,19.21268638401701
2023-01-01,2023,20,101,PLYA,PLAYA HOTELS & RESORTS NV,Consumer Disc,82.0,1.06038912124,32.465543644716696,19.1162750734,14.0877088729,96.15,0.0385,,,18.377834771816694
2023-01-01,2023,20,102,RMNI,RIMINI STREET INC,Technology,82.0,0.33633918,-14.173228346456687,19.1162750734,14.0877088729,96.15,0.0385,,,-28.260937219356688
2023-01-01,2023,20,103,RFP,RESOLUTE FOREST PRODUCTS INC,Materials,82.0,1.65836699949,,19.1162750734,14.0877088729,96.15,0.0385,,,
2023-01-01,2023,20,104,ATKR,ATKORE INC,Industrials,81.8,4.309852165089,41.06821972594157,19.1162750734,14.0877088729,96.15,0.0385,,,26.980510853041565
2023-01-01,2023,20,105,CVCO,CAVCO INDUSTRIES INC,Consumer Disc,81.4,2.01573794875,53.202209944751374,19.1162750734,14.0877088729,96.15,0.0385,,,39.11450107185137
2023-01-01,2023,20,106,BKE,BUCKLE INC,Consumer Disc,81.3,1.603991641186,15.258736454201928,19.1162750734,14.0877088729,96.15,0.0385,,,1.171027581301928
2023-01-01,2023,20,107,CLH,CLEAN HARBORS INC,Utilities,81.2,6.17095865952,52.917981072555186,19.1162750734,14.0877088729,96.15,0.0385,,,38.830272199655184
2023-01-01,2023,20,108,ACLS,AXCELIS TECHNOLOGIES INC,Technology,81.0,2.60686664192,63.41985887096775,19.1162750734,14.0877088729,96.15,0.0385,,,49.33214999806775
2023-01-01,2023,20,109,CORT,CORCEPT THERAPEUTICS INC,Healthcare,81.0,2.1863685347399997,59.921221073362865,19.1162750734,14.0877088729,96.15,0.0385,,,45.83351220046286
2023-01-01,2023,20,110,RLI,RLI CORP,Financials,80.9,2.687885202843,3.773234514544277,19.1162750734,14.0877088729,96.15,0.0385,,,-10.314474358355724
2023-01-01,2023,20,111,GM,GENERAL MOTORS CO,Consumer Disc,80.9,46.118659099594005,7.904626948431992,19.1162750734,14.0877088729,96.15,0.0385,,,-6.183081924468008
2023-01-01,2023,20,112,UTHR,UNITED THERAPEUTICS CORP,Healthcare,80.8,12.67449513786,-20.92847639253479,19.1162750734,14.0877088729,96.15,0.0385,,,-35.01618526543479
2023-01-01,2023,20,113,ATLC,ATLANTICUS HOLDINGS CORP,Financials,80.7,0.378466729,47.595419847328245,19.1162750734,14.0877088729,96.15,0.0385,,,33.50771097442824
2023-01-01,2023,20,114,AOSL,ALPHA & OMEGA SEMICONDUCTOR LTD,Technology,80.7,0.78304584575,-8.785439271963602,19.1162750734,14.0877088729,96.15,0.0385,,,-22.873148144863602
2023-01-01,2023,20,115,EXLS,EXLSERVICE HOLDINGS INC,Technology,80.5,1.1204274083460002,-8.95945228117807,19.1162750734,14.0877088729,96.15,0.0385,,,-23.04716115407807
2023-01-01,2023,20,116,PSA,PUBLIC STORAGE,Real Estate,80.0,42.66502338263199,13.606461546061578,19.1162750734,14.0877088729,96.15,0.0385,,,-0.48124732683842275
2023-01-01,2023,20,117,WM,WASTE MANAGEMENT INC,Utilities,80.0,60.964468775015995,16.174817029241684,19.1162750734,14.0877088729,96.15,0.0385,,,2.0871081563416833
2023-01-01,2023,20,118,REPX,RILEY EXPLORATION PERMIAN INC,Energy,79.9,0.4925144189,-3.794514940646742,19.1162750734,14.0877088729,96.15,0.0385,,,-17.882223813546744
2023-01-01,2023,20,119,MNST,MONSTER BEVERAGE CORP,Consumer Staples,79.8,13.243418103396,13.481463971949736,19.1162750734,14.0877088729,96.15,0.0385,,,-0.606244900950264
2023-01-01,2023,20,120,HT,HERSHA HOSPITALITY TRUST,Real Estate,79.8,1.6912744489650002,,19.1162750734,14.0877088729,96.15,0.0385,,,
2023-01-01,2023,20,121,PTVE,PACTIV EVERGREEN INC,Materials,79.7,1.868176772434,26.449033977348435,19.1162750734,14.0877088729,96.15,0.0385,,,12.361325104448435
2023-01-01,2023,20,122,VLGEA,VILLAGE SUPER MARKET INC,Consumer Staples,79.5,0.284302449766,17.604947891302245,19.1162750734,14.0877088729,96.15,0.0385,,,3.517239018402245
2023-01-01,2023,20,123,AMPH,AMPHASTAR PHARMACEUTICALS INC,Healthcare,79.2,1.35423983172,120.73518915060671,19.1162750734,14.0877088729,96.15,0.0385,,,106.64748027770672
2023-01-01,2023,20,124,BERY,BERRY GLOBAL GROUP INC,Materials,79.2,6.6316558,13.355664508402263,19.1162750734,14.0877088729,96.15,0.0385,,,-0.732044364497737
2023-01-01,2023,20,125,DFIN,DONNELLEY FINANCIAL SOLUTIONS INC,Unclassified,79.2,1.1248656577,61.371280724450195,19.1162750734,14.0877088729,96.15,0.0385,,,47.28357185155019
2023-01-01,2023,20,126,HST,HOST HOTELS & RESORTS INC,Real Estate,79.0,9.343267752987,27.535011861942294,19.1162750734,14.0877088729,96.15,0.0385,,,13.447302989042294
2023-01-01,2023,20,127,SO,SOUTHERN CO,Utilities,78.8,68.079066626152,2.190808200339034,19.1162750734,14.0877088729,96.15,0.0385,,,-11.896900672560967
2023-01-01,2023,20,128,VRTX,VERTEX PHARMACEUTICALS INC,Healthcare,78.7,74.12735750856,40.89964678994391,19.1162750734,14.0877088729,96.15,0.0385,,,26.811937917043906
2023-01-01,2023,20,129,UFPI,UFP INDUSTRIES INC,Materials,78.7,4.650242243729999,60.29027768573134,19.1162750734,14.0877088729,96.15,0.0385,,,46.20256881283134
2023-01-01,2023,20,130,VLO,VALERO ENERGY CORP,Energy,78.6,43.886813397686005,5.875945430747476,19.1162750734,14.0877088729,96.15,0.0385,,,-8.211763442152524
2023-01-01,2023,20,131,CRUS,CIRRUS LOGIC INC,Technology,78.6,4.10091356248,11.694414607948444,19.1162750734,14.0877088729,96.15,0.0385,,,-2.3932942649515567
2023-01-01,2023,20,132,SGRY,SURGERY PARTNERS INC,Healthcare,78.5,2.50602466324,14.82412060301508,19.1162750734,14.0877088729,96.15,0.0385,,,0.7364117301150799
2023-01-01,2023,20,133,LQDT,LIQUIDITY SERVICES INC,Technology,78.2,0.50332172186,22.403982930298728,19.1162750734,14.0877088729,96.15,0.0385,,,8.316274057398727
2023-01-01,2023,20,134,DECK,DECKERS OUTDOOR CORP,Consumer Disc,78.1,1.760756537492,67.45832519127572,19.1162750734,14.0877088729,96.15,0.0385,,,53.37061631837572
2023-01-01,2023,20,135,UTMD,UTAH MEDICAL PRODUCTS INC,Healthcare,77.9,0.342784828002,-15.10995407115796,19.1162750734,14.0877088729,96.15,0.0385,,,-29.19766294405796
2023-01-01,2023,20,136,WTI,W&T OFFSHORE INC,Energy,77.8,0.7574680679280001,-41.40994140994141,19.1162750734,14.0877088729,96.15,0.0385,,,-55.49765028284141
2023-01-01,2023,20,137,VAC,MARRIOTT VACATIONS WORLDWIDE CORP,Real Estate,77.7,4.5315100720679995,-35.22925228744905,19.1162750734,14.0877088729,96.15,0.0385,,,-49.31696116034905
2023-01-01,2023,20,138,EGRX,EAGLE PHARMACEUTICALS INC,Healthcare,77.6,0.38045347088,-82.10742387957578,19.1162750734,14.0877088729,96.15,0.0385,,,-96.19513275247577
2023-01-01,2023,20,139,TECH,BIO-TECHNE CORP,Healthcare,77.5,3.188757639072,-6.486745920401682,19.1162750734,14.0877088729,96.15,0.0385,,,-20.574454793301683
2023-01-01,2023,20,140,MD,PEDIATRIX MEDICAL GROUP INC,Healthcare,77.2,1.23441658902,-37.415881561238216,19.1162750734,14.0877088729,96.15,0.0385,,,-51.50359043413822
2023-01-01,2023,20,141,NRG,NRG ENERGY INC,Utilities,77.2,6.71892495462,69.22575778356878,19.1162750734,14.0877088729,96.15,0.0385,,,55.13804891066878
2023-01-01,2023,20,142,LAZ,LAZARD INC,Financials,77.1,3.2625485448119997,6.829807825245404,19.1162750734,14.0877088729,96.15,0.0385,,,-7.257901047654596
2023-01-01,2023,20,143,EBF,ENNIS INC,Communication Svcs,77.1,0.42410437468,3.667377398720695,19.1162750734,14.0877088729,96.15,0.0385,,,-10.420331474179306
2023-01-01,2023,20,144,FOR,FORESTAR GROUP INC,Real Estate,77.1,0.7669476867999999,114.60090850097338,19.1162750734,14.0877088729,96.15,0.0385,,,100.51319962807338
2023-01-01,2023,20,145,RH,RH,Consumer Disc,77.1,6.309024142189999,9.090909090909104,19.1162750734,14.0877088729,96.15,0.0385,,,-4.996799781990896
2023-01-01,2023,20,146,WEC,WEC ENERGY GROUP INC,Utilities,76.9,25.898121298692995,-6.9973082591379026,19.1162750734,14.0877088729,96.15,0.0385,,,-21.085017132037905
2023-01-01,2023,20,147,STWD,STARWOOD PROPERTY TRUST INC,Real Estate,76.5,3.997042871477999,26.612965688172885,19.1162750734,14.0877088729,96.15,0.0385,,,12.525256815272884
2023-01-01,2023,20,148,ECPG,ENCORE CAPITAL GROUP INC,Financials,76.5,1.12111275912,5.86149353358365,19.1162750734,14.0877088729,96.15,0.0385,,,-8.22621533931635
2023-01-01,2023,20,149,CRAI,CRA INTERNATIONAL INC,Unclassified,76.2,0.833704177365,-18.05064656094618,19.1162750734,14.0877088729,96.15,0.0385,,,-32.13835543384618
2023-01-01,2023,20,150,JLL,JONES LANG LASALLE INC,Real Estate,76.1,7.56410882468,18.510384639518108,19.1162750734,14.0877088729,96.15,0.0385,,,4.422675766618108
2023-01-01,2023,20,151,PIPR,PIPER SANDLER COMPANIES,Financials,76.0,0.53267036585,37.79712085704718,19.1162750734,14.0877088729,96.15,0.0385,,,23.70941198414718
2023-01-01,2023,20,152,CWK,CUSHMAN & WAKEFIELD LTD,Real Estate,76.0,2.81292793376,-13.32263242375602,19.1162750734,14.0877088729,96.15,0.0385,,,-27.41034129665602
2023-01-01,2023,20,153,DXLG,DESTINATION XL GROUP INC,Consumer Disc,75.9,0.42166749825,-34.81481481481481,19.1162750734,14.0877088729,96.15,0.0385,,,-48.90252368771481
2023-01-01,2023,20,154,AOS,SMITH A O CORP,Consumer Disc,75.7,4.020394664356,47.277111157157115,19.1162750734,14.0877088729,96.15,0.0385,,,33.18940228425711
2023-01-01,2023,20,155,SFM,SPROUTS FARMERS MARKET INC,Consumer Staples,75.4,3.4264444538999994,48.62527031201731,19.1162750734,14.0877088729,96.15,0.0385,,,34.537561439117304
2023-01-01,2023,20,156,NGVT,INGEVITY CORP,Materials,75.3,2.6324575467599995,-32.96422487223168,19.1162750734,14.0877088729,96.15,0.0385,,,-47.051933745131684
2023-01-01,2023,20,157,BANC,BANC OF CALIFORNIA INC,Financials,75.1,0.54195653875,-13.121327341859656,19.1162750734,14.0877088729,96.15,0.0385,,,-27.209036214759657
2023-01-01,2023,20,158,AHRT,AH REALTY TRUST INC,Real Estate,75.0,0.5948711759369999,15.04041899123305,19.1162750734,14.0877088729,96.15,0.0385,,,0.9527101183330497
2023-01-01,2023,20,159,VZ,VERIZON COMMUNICATIONS INC,Communication Svcs,74.9,128.636208584163,2.7653530967383766,19.1162750734,14.0877088729,96.15,0.0385,,,-11.322355776161624
2023-01-01,2023,20,160,UHT,UNIVERSAL HEALTH REALTY INCOME TRUST,Real Estate,74.9,0.514394489952,-3.5418175963937815,19.1162750734,14.0877088729,96.15,0.0385,,,-17.629526469293783
2023-01-01,2023,20,161,MGPI,MGP INGREDIENTS INC,Unclassified,74.8,2.230217244436,-6.948649421603326,19.1162750734,14.0877088729,96.15,0.0385,,,-21.036358294503327
2023-01-01,2023,20,162,AD,ARRAY DIGITAL INFRASTRUCTURE INC,Communication Svcs,74.8,0.50152314261,99.23688394276628,19.1162750734,14.0877088729,96.15,0.0385,,,85.14917506986629
2023-01-01,2023,20,163,ARL,AMERICAN REALTY INVESTORS INC,Real Estate,74.7,0.4142999029499999,-32.12475633528265,19.1162750734,14.0877088729,96.15,0.0385,,,-46.21246520818265
2023-01-01,2023,20,164,UAN,CVR PARTNERS LP,Materials,74.4,0.587090487165,-13.547574039067422,19.1162750734,14.0877088729,96.15,0.0385,,,-27.635282911967423
